156.596800 351.908000 354.365200 1.000000
70.981600 65.274000 270.506800 1.000000
96.570800 358.532800 225.712800 1.000000
142.958000 314.457600 381.901600 1.000000
223.018800 376.364000 13.999200 1.000000
20.122800 67.569600 243.060800 1.000000
145.459600 137.549200 290.311600 1.000000
98.631600 351.416000 104.393200 1.000000
27.940000 242.466800 210.303600 1.000000
168.056400 226.521200 219.521600 1.000000
270.608400 24.296800 345.280800 1.000000
303.738800 35.270400 366.899200 1.000000
222.083200 145.612000 97.881600 1.000000
32.377200 13.828000 254.717600 1.000000
394.377600 141.443200 152.968400 1.000000
243.017600 130.174800 10.290000 1.000000
265.550000 241.726000 215.394800 1.000000
184.133200 392.694000 357.251600 1.000000
303.634000 295.501200 368.202800 1.000000
228.920800 273.682800 71.368800 1.000000
122.550000 173.888400 361.781200 1.000000
223.456800 192.108800 50.759200 1.000000
304.268000 121.433600 321.924800 1.000000
205.291600 112.812000 321.938400 1.000000
316.095200 171.588800 300.686000 1.000000
50.135600 210.338000 232.005200 1.000000
17.742000 269.507600 288.333200 1.000000
128.599200 289.257600 19.075600 1.000000
258.297200 141.534000 180.082400 1.000000
315.412400 121.026000 202.372800 1.000000
244.824400 153.681600 125.156800 1.000000
228.627600 259.498800 387.432400 1.000000
201.385600 302.146000 386.388800 1.000000
213.008800 29.604000 285.216800 1.000000
295.986800 184.190800 241.780000 1.000000
392.738800 76.592800 357.985200 1.000000
257.188400 242.967600 381.596800 1.000000
335.262800 365.398800 80.002000 1.000000
48.319600 94.980400 375.578400 1.000000
283.126000 269.099200 196.887200 1.000000
125.276400 40.478400 59.085200 1.000000
325.185200 15.468000 87.794400 1.000000
316.021600 18.324400 234.725600 1.000000
108.891200 322.889200 254.563200 1.000000
392.279200 382.888400 148.067200 1.000000
340.480800 34.844400 161.229200 1.000000
131.373200 9.665600 163.529600 1.000000
137.748400 79.220400 89.476400 1.000000
89.488000 378.506800 275.862400 1.000000
198.653200 324.774000 258.568800 1.000000
94.761200 140.164000 141.312000 1.000000
160.600800 397.304000 68.243600 1.000000
204.440400 179.843600 325.630000 1.000000
339.142800 390.946800 173.771200 1.000000
132.453200 197.117600 107.048000 1.000000
280.498400 392.466400 207.617600 1.000000
255.485200 57.854400 316.122800 1.000000
216.546400 233.894400 197.120000 1.000000
155.862800 71.834000 27.039200 1.000000
162.271200 298.903200 17.602000 1.000000
215.280400 359.987200 272.425200 1.000000
248.720800 22.238000 329.654400 1.000000
28.210400 275.842400 271.590400 1.000000
111.949200 105.319200 231.195600 1.000000
371.554000 248.481200 136.661600 1.000000
264.240000 37.434400 352.181200 1.000000
214.056000 89.866000 20.406000 1.000000
373.340800 386.887200 303.839600 1.000000
362.413200 40.946000 343.859600 1.000000
342.332800 290.283600 193.468000 1.000000
217.854400 0.398000 295.090800 1.000000
228.881600 43.015200 233.209200 1.000000
305.454000 114.050800 323.000000 1.000000
307.523600 45.091200 331.135600 1.000000
99.940400 231.466800 284.374400 1.000000
78.957200 47.240800 204.102400 1.000000
53.112400 148.259200 61.607600 1.000000
46.026800 31.475600 145.622000 1.000000
384.412400 99.462800 251.925600 1.000000
165.570800 142.551600 371.683600 1.000000
27.929600 167.745200 9.626400 1.000000
176.530400 330.493600 31.869200 1.000000
302.987600 68.109600 145.482000 1.000000
50.557200 45.915200 143.247200 1.000000
55.413600 272.160400 242.902400 1.000000
122.766000 103.027600 391.410800 1.000000
138.535200 92.718400 123.716000 1.000000
9.324800 164.558400 92.099200 1.000000
217.057600 187.675200 86.266000 1.000000
366.378000 355.102000 203.304000 1.000000
86.136800 334.855200 223.462400 1.000000
127.309600 122.469600 233.264000 1.000000
369.103600 130.031200 126.652800 1.000000
130.680400 238.702400 362.217600 1.000000
146.321200 297.941200 224.308800 1.000000
35.404400 34.228000 250.136400 1.000000
297.354400 37.781200 391.188000 1.000000
98.171200 155.950400 297.066800 1.000000
240.757600 261.100800 52.589600 1.000000
148.171600 367.074000 41.793200 1.000000
101.710400 191.439600 125.152000 1.000000
316.568400 111.470800 379.095600 1.000000
336.535200 42.320800 46.246000 1.000000
297.188000 351.592400 196.203200 1.000000
148.023200 311.020400 88.623600 1.000000
380.853200 23.513200 184.455600 1.000000
380.517200 179.274800 350.350400 1.000000
140.647200 390.340400 166.829600 1.000000
307.548800 115.997600 382.812400 1.000000
352.192400 236.056400 200.206400 1.000000
239.175600 318.766000 333.076400 1.000000
21.080800 53.864800 261.795600 1.000000
124.754000 202.664800 213.174400 1.000000
71.455600 211.642400 174.393200 1.000000
369.052400 236.571600 76.271600 1.000000
319.392800 20.122400 270.423200 1.000000
187.177200 287.190800 49.074000 1.000000
271.620800 20.404800 162.096400 1.000000
99.604400 36.218400 231.847600 1.000000
167.056400 55.736800 50.521600 1.000000
281.047600 53.669200 125.556000 1.000000
50.413600 356.464400 280.864800 1.000000
206.531600 223.807200 22.422000 1.000000
325.366800 162.197200 375.532400 1.000000
255.672000 179.369200 58.497200 1.000000
315.220000 188.916800 377.459200 1.000000
145.957600 164.240000 314.622400 1.000000
252.027200 353.278800 3.428000 1.000000
261.162800 41.562800 5.883600 1.000000
31.434800 189.593600 220.637200 1.000000
350.013200 113.188000 392.153600 1.000000
352.905600 332.744000 380.610000 1.000000
335.151200 364.332800 193.816000 1.000000
352.779600 93.565200 287.383200 1.000000
17.869600 70.403600 90.232800 1.000000
253.106800 301.123200 160.848000 1.000000
0.246000 1.252000 107.710800 1.000000
14.940800 156.834000 242.257200 1.000000
186.096400 177.712800 368.072400 1.000000
38.193200 91.401200 369.721600 1.000000
81.012400 19.064000 331.942800 1.000000
240.734800 268.954400 344.907200 1.000000
